date,nav
2023-02-21,1.541876845796794
2023-02-22,1.5767845755107164
2023-02-23,1.569343264726777
2023-02-24,1.6054329128535192
2023-02-27,1.5974354570413523
2023-02-28,1.6239281977980309
2023-03-01,1.632336776720332
2023-03-02,1.728101151824124
2023-03-03,1.7084050392472814
2023-03-06,1.7808039033177205
2023-03-07,1.801404709376251
2023-03-08,1.8081577365006143
2023-03-09,1.8182336497217182
2023-03-10,1.8516847836330799
2023-03-13,1.8382560889103554
2023-03-14,1.8276548039803135
2023-03-15,1.8284025602512881
2023-03-16,1.81516681133849
2023-03-17,1.7965256057618235
2023-03-20,1.8345689970688184
2023-03-21,1.863077990169923
2023-03-22,1.862029993818045
2023-03-23,1.8606620829787546
2023-03-24,1.8789774376511057
2023-03-27,1.953856008627308
2023-03-28,1.9690310327974645
2023-03-29,1.948844568883523
2023-03-30,1.8791616009841594
2023-03-31,1.985366162549789
2023-04-03,1.9774167759215324
2023-04-04,2.040200045857878
2023-04-06,2.052398677849471
2023-04-07,1.862234645731444
2023-04-10,1.8644369939132996
2023-04-11,1.7785500585810523
2023-04-12,1.8099322516358547
2023-04-13,1.8606399312387112
2023-04-14,1.8773381384111425
2023-04-17,1.8495995143994433
2023-04-18,1.8405948295061634
2023-04-19,1.9270768178088615
2023-04-20,1.915477060428558
2023-04-21,1.8689997457067014
2023-04-24,1.9292663589073538
2023-04-25,1.8616311958352532
2023-04-26,1.8853103662803765
2023-04-27,1.87368071093633
2023-04-28,1.8746535565085103
2023-05-04,1.964880854920566
2023-05-05,1.8014411349615091
2023-05-08,1.7996989653252156
2023-05-09,1.7839703449722548
2023-05-10,1.8036449079518062
2023-05-11,1.8271727784519556
2023-05-12,1.859314055573662
2023-05-15,1.8621758566225215
2023-05-16,1.880170609169127
2023-05-17,1.9234180306783926
2023-05-18,1.9938066966049228
2023-05-19,2.01735740552592
2023-05-22,1.9885447953067896
2023-05-23,1.9966242189696959
2023-05-24,2.089900507077619
2023-05-25,2.0546048593024695
2023-05-26,2.070095677270664
2023-05-29,2.1184756705310024
2023-05-30,2.019830309843522
2023-05-31,2.0637282478983416
2023-06-01,2.12745266277974
2023-06-02,2.0001088126088162
2023-06-05,2.063092901099377
2023-06-06,1.9881454872214404
2023-06-07,1.9444410296310615
2023-06-08,1.8683693858084744
2023-06-09,1.9279252888482443
2023-06-12,1.9577101617353332
2023-06-13,1.9578356115826292
2023-06-14,2.0182961885923185
2023-06-15,1.9420268481914091
2023-06-16,2.0281161399997814
2023-06-19,2.132758595983024
2023-06-20,2.1560055300478433
2023-06-21,2.1239750540541875
2023-06-26,2.114094099659552
2023-06-27,1.9753969730516572
2023-06-28,2.00750018315786
2023-06-29,2.0992268261269262
2023-06-30,2.1438174917845725
2023-07-03,2.1343791958419036
2023-07-04,2.193515573236497
2023-07-05,2.20495679950622
2023-07-06,2.198288066442097
2023-07-07,2.2153616299197108
2023-07-10,2.202477019858362
2023-07-11,2.233478088318394
2023-07-12,2.255241314899052
