date,total_value,cash
2025-03-28,4392.971235201626,4392.971235201626
2025-03-31,4392.971235201626,4392.971235201626
2025-04-01,4392.971235201626,4392.971235201626
2025-04-02,4392.971235201626,4392.971235201626
2025-04-03,4392.971235201626,4392.971235201626
2025-04-07,4392.371107701626,3963.7086077016265
2025-04-08,4342.814465658615,3935.710863508078
2025-04-09,4333.913726411303,3935.710863508078
2025-04-10,4337.120137701626,3935.710863508078
2025-04-11,4310.627205913992,3935.710863508078
2025-04-14,3969.478417271519,3935.710863508078
2025-04-15,3968.458282862917,3935.710863508078
2025-04-16,3966.180282862917,3935.710863508078
2025-04-17,3965.998917271519,3935.710863508078
2025-04-18,3964.4293796371103,3935.710863508078
2025-04-21,3964.604492540336,3935.710863508078
2025-04-22,3965.8337129704437,3935.710863508078
2025-04-23,3964.441723723132,3935.710863508078
2025-04-24,3962.2291430779705,3935.710863508078
2025-04-25,3962.0659575940995,3935.710863508078
2025-04-28,3959.598363508078,3935.710863508078
2025-04-29,3961.869901142487,3935.710863508078
2025-04-30,3963.686347379046,3935.710863508078
2025-05-06,3966.2922828629166,3935.710863508078
2025-05-07,3966.9293957661425,3935.710863508078
2025-05-08,3969.3922506048525,3935.710863508078
2025-05-09,3969.351465658616,3935.710863508078
2025-05-12,3969.590661895175,3935.710863508078
2025-05-13,3969.9270570564654,3935.710863508078
2025-05-14,3969.0657022177556,3935.710863508078
2025-05-15,3968.591105443562,3935.710863508078
2025-05-16,3968.4513877016266,3935.710863508078
2025-05-19,3972.344807056465,3935.710863508078
2025-05-20,3974.978605443562,3935.710863508078
2025-05-21,3974.078363508078,3935.710863508078
2025-05-22,3972.6271780242073,3935.710863508078
2025-05-23,3969.4734441532396,3935.710863508078
2025-05-26,3971.6221538306586,3935.710863508078
2025-05-27,3973.9082183467876,3935.710863508078
2025-05-28,3935.710863508078,3935.710863508078
2025-05-29,3935.710863508078,3935.710863508078
2025-05-30,3935.710863508078,3935.710863508078
2025-06-03,3935.710863508078,3935.710863508078
2025-06-04,3935.710863508078,3935.710863508078
2025-06-05,3935.710863508078,3935.710863508078
2025-06-06,3935.710863508078,3935.710863508078
2025-06-09,3935.710863508078,3935.710863508078
2025-06-10,3935.710863508078,3935.710863508078
2025-06-11,3935.710863508078,3935.710863508078
2025-06-12,3935.710863508078,3935.710863508078
2025-06-13,3935.710863508078,3935.710863508078
2025-06-16,3935.710863508078,3935.710863508078
2025-06-17,3935.710863508078,3935.710863508078
2025-06-18,3935.710863508078,3935.710863508078
2025-06-19,3935.710863508078,3935.710863508078
2025-06-20,3935.710863508078,3935.710863508078
2025-06-23,3935.710863508078,3935.710863508078
2025-06-24,3935.710863508078,3935.710863508078
2025-06-25,3935.710863508078,3935.710863508078
2025-06-26,3935.710863508078,3935.710863508078
2025-06-27,3935.710863508078,3935.710863508078
2025-06-30,3935.710863508078,3935.710863508078
2025-07-01,3935.710863508078,3935.710863508078
2025-07-02,3935.710863508078,3935.710863508078
2025-07-03,3935.710863508078,3935.710863508078
2025-07-04,3935.710863508078,3935.710863508078
2025-07-07,3935.710863508078,3935.710863508078
2025-07-08,3935.710863508078,3935.710863508078
2025-07-09,3935.710863508078,3935.710863508078
2025-07-10,3935.710863508078,3935.710863508078
2025-07-11,3935.710863508078,3935.710863508078
2025-07-14,3935.710863508078,3935.710863508078
2025-07-15,3935.710863508078,3935.710863508078
2025-07-16,3935.710863508078,3935.710863508078
2025-07-17,3935.710863508078,3935.710863508078
2025-07-18,3935.710863508078,3935.710863508078
2025-07-21,3935.710863508078,3935.710863508078
2025-07-22,3935.710863508078,3935.710863508078
2025-07-23,3935.710863508078,3935.710863508078
2025-07-24,3935.710863508078,3935.710863508078
2025-07-25,3935.710863508078,3935.710863508078
2025-07-28,3935.710863508078,3935.710863508078
2025-07-29,3935.710863508078,3935.710863508078
2025-07-30,3935.710863508078,3935.710863508078
2025-07-31,3935.710863508078,3935.710863508078
2025-08-01,3935.710863508078,3935.710863508078
2025-08-04,3935.710863508078,3935.710863508078
2025-08-05,3935.710863508078,3935.710863508078
2025-08-06,3935.710863508078,3935.710863508078
2025-08-07,3935.710863508078,3935.710863508078
2025-08-08,3935.710863508078,3935.710863508078
2025-08-11,3935.710863508078,3935.710863508078
2025-08-12,3935.710863508078,3935.710863508078
2025-08-13,3935.710863508078,3935.710863508078
2025-08-14,3935.710863508078,3935.710863508078
2025-08-15,3935.710863508078,3935.710863508078
2025-08-18,3935.710863508078,3935.710863508078
2025-08-19,3935.710863508078,3935.710863508078
2025-08-20,3935.710863508078,3935.710863508078
2025-08-21,3935.710863508078,3935.710863508078
2025-08-22,3935.710863508078,3935.710863508078
2025-08-25,3935.710863508078,3935.710863508078
2025-08-26,3935.710863508078,3935.710863508078
2025-08-27,3935.710863508078,3935.710863508078
2025-08-28,3935.710863508078,3935.710863508078
2025-08-29,3935.710863508078,3935.710863508078
2025-09-01,3935.710863508078,3935.710863508078
2025-09-02,3935.710863508078,3935.710863508078
2025-09-03,3935.710863508078,3935.710863508078
2025-09-04,3935.710863508078,3935.710863508078
2025-09-05,3935.710863508078,3935.710863508078
2025-09-08,3935.710863508078,3935.710863508078
2025-09-09,3935.710863508078,3935.710863508078
2025-09-10,3935.710863508078,3935.710863508078
2025-09-11,3935.710863508078,3935.710863508078
2025-09-12,3935.710863508078,3935.710863508078
2025-09-15,3935.710863508078,3935.710863508078
2025-09-16,3935.710863508078,3935.710863508078
2025-09-17,3935.710863508078,3935.710863508078
2025-09-18,3935.710863508078,3935.710863508078
2025-09-19,3935.710863508078,3935.710863508078
2025-09-22,3935.710863508078,3935.710863508078
2025-09-23,3935.710863508078,3935.710863508078
2025-09-24,3935.710863508078,3935.710863508078
2025-09-25,3935.710863508078,3935.710863508078
2025-09-26,3935.710863508078,3935.710863508078
2025-09-29,3935.710863508078,3935.710863508078
2025-09-30,3935.710863508078,3935.710863508078
2025-10-09,3935.710863508078,3935.710863508078
2025-10-10,3935.710863508078,3935.710863508078
2025-10-13,3935.710863508078,3935.710863508078
2025-10-14,3935.710863508078,3935.710863508078
2025-10-15,3935.710863508078,3935.710863508078
2025-10-16,3935.710863508078,3935.710863508078
2025-10-17,3935.710863508078,3935.710863508078
2025-10-20,3935.710863508078,3935.710863508078
2025-10-21,3935.710863508078,3935.710863508078
2025-10-22,3935.710863508078,3935.710863508078
2025-10-23,3935.710863508078,3935.710863508078
2025-10-24,3935.710863508078,3935.710863508078
2025-10-27,3935.710863508078,3935.710863508078
2025-10-28,3935.710863508078,3935.710863508078
2025-10-29,3935.710863508078,3935.710863508078
2025-10-30,3935.710863508078,3935.710863508078
2025-10-31,3935.710863508078,3935.710863508078
2025-11-03,3935.710863508078,3935.710863508078
2025-11-04,3935.710863508078,3935.710863508078
2025-11-05,3935.710863508078,3935.710863508078
2025-11-06,3935.710863508078,3935.710863508078
2025-11-07,3935.710863508078,3935.710863508078
2025-11-10,3935.710863508078,3935.710863508078
2025-11-11,3935.710863508078,3935.710863508078
2025-11-12,3935.710863508078,3935.710863508078
2025-11-13,3935.710863508078,3935.710863508078
2025-11-14,3935.710863508078,3935.710863508078
2025-11-17,3935.710863508078,3935.710863508078
2025-11-18,3935.710863508078,3935.710863508078
2025-11-19,3935.710863508078,3935.710863508078
2025-11-20,3935.710863508078,3935.710863508078
2025-11-21,3935.710863508078,3935.710863508078
2025-11-24,3935.710863508078,3935.710863508078
2025-11-25,3935.710863508078,3935.710863508078
2025-11-26,3935.710863508078,3935.710863508078
2025-11-27,3935.710863508078,3935.710863508078
2025-11-28,3935.710863508078,3935.710863508078
2025-12-01,3935.710863508078,3935.710863508078
2025-12-02,3935.710863508078,3935.710863508078
2025-12-03,3935.710863508078,3935.710863508078
2025-12-04,3935.710863508078,3935.710863508078
2025-12-05,3935.710863508078,3935.710863508078
2025-12-08,3935.710863508078,3935.710863508078
2025-12-09,3935.710863508078,3935.710863508078
2025-12-10,3935.710863508078,3935.710863508078
2025-12-11,3935.710863508078,3935.710863508078
2025-12-12,3935.710863508078,3935.710863508078
2025-12-15,3935.710863508078,3935.710863508078
2025-12-16,3935.710863508078,3935.710863508078
2025-12-17,3935.710863508078,3935.710863508078
2025-12-18,3935.710863508078,3935.710863508078
2025-12-19,3935.710863508078,3935.710863508078
2025-12-22,3935.710863508078,3935.710863508078
2025-12-23,3935.710863508078,3935.710863508078
2025-12-24,3935.710863508078,3935.710863508078
2025-12-25,3935.710863508078,3935.710863508078
2025-12-26,3935.710863508078,3935.710863508078
2025-12-29,3935.710863508078,3935.710863508078
2025-12-30,3935.710863508078,3935.710863508078
2025-12-31,3935.710863508078,3935.710863508078
