date,portfolio_nav,benchmark_nav
2024-03-19,17893.436813681004,2.6734920147420147
2024-03-20,17982.032342826544,2.6907125307125304
2024-03-21,17950.658554920537,2.713759213759214
2024-03-22,17657.20669914979,2.6335257985257985
2024-03-25,17420.36693480289,2.6792260442260445
2024-03-26,17519.968009817305,2.748513513513514
2024-03-27,17218.044189250693,2.605162776412777
2024-03-28,17326.987820266197,2.6221621621621627
2024-03-29,17417.127018722917,2.487714987714988
2024-04-01,17478.563575210515,2.4766707616707624
2024-04-02,17475.705143962965,2.2189803439803444
2024-04-03,17456.775441124293,2.060076781326782
2024-04-08,17104.149882232203,1.9656019656019663
2024-04-09,17186.23651199107,1.960691031941033
2024-04-10,16969.210929031156,1.7646314496314504
2024-04-11,16962.90369383344,1.7000491400491409
2024-04-12,16865.898817207595,1.5482186732186736
2024-04-15,16503.672878288126,1.5657125307125312
2024-04-16,16059.688975537061,1.535162776412777
2024-04-17,16229.136095954816,1.5482186732186736
2024-04-18,16241.175726921614,1.4537592137592144
2024-04-19,16166.26935950975,1.3786855036855044
2024-04-22,16098.018189832199,1.3745730958230968
2024-04-23,15933.599298322344,1.325703316953318
2024-04-24,16161.390466472923,1.3136240786240794
2024-04-25,16119.574925539648,1.3176443488943494
2024-04-26,16200.545731219487,1.4495362407862415
2024-04-29,16073.131385644474,1.755331695331696
2024-04-30,16085.826206486712,1.6863667076167086
2024-05-06,16175.351379688107,1.709201474201475
2024-05-07,16259.537979130173,1.7368058968058977
2024-05-08,16147.020295659233,1.5921375921375929
2024-05-09,16198.532721702633,1.6366707616707623
2024-05-10,16084.081030080539,1.755331695331696
2024-05-13,15912.285595268926,1.6909213759213766
2024-05-14,16022.179763535538,1.709201474201475
2024-05-15,15953.377261173113,1.8351627764127776
2024-05-16,16082.508477616906,2.0550491400491406
2024-05-17,16144.027688342181,2.4877149877149884
2024-05-20,16234.308670629047,2.588218673218674
2024-05-21,16000.459234873335,2.593860565110566
2024-05-22,16060.727643629987,2.713759213759216
2024-05-23,15907.472177234024,2.8069287469287487
2024-05-24,15818.556088907813,2.482189803439805
2024-05-27,15763.05397357512,2.4163667076167084
2024-05-28,15703.932378693464,2.2294348894348905
2024-05-29,15734.969421934435,2.2609459459459478
2024-05-30,15649.55945002322,2.1005190417690422
2024-05-31,15391.768223224737,2.090371621621623
2024-06-03,15262.706927353478,2.010076781326782
2024-06-04,15154.224724931331,2.146486486486487
